date, open, high, low, close, volume
2018.04.17 01:55,1.2381,1.2381,1.2381,1.2381,1,0
2018.04.17 01:56,1.2381,1.23814,1.2381,1.23814,2,0
2018.04.17 01:57,1.23814,1.23814,1.23812,1.23814,5,0
2018.04.17 01:58,1.23814,1.23815,1.23814,1.23815,4,0
2018.04.17 01:59,1.23815,1.23815,1.23815,1.23815,1,0
2018.04.17 02:00,1.23816,1.23816,1.23808,1.23809,11,0
2018.04.17 02:01,1.23809,1.23819,1.23809,1.23819,11,0
2018.04.17 02:02,1.23819,1.2382,1.23813,1.23813,7,0
2018.04.17 02:03,1.23813,1.23815,1.23813,1.23814,4,0
2018.04.17 02:04,1.23814,1.23814,1.23814,1.23814,1,0
2018.04.17 02:05,1.23814,1.23814,1.23813,1.23814,3,0
2018.04.17 02:06,1.23814,1.23815,1.23814,1.23815,2,0
2018.04.17 02:07,1.23815,1.23815,1.23806,1.23806,6,0
2018.04.17 02:08,1.23806,1.23811,1.23806,1.23809,12,0
2018.04.17 02:09,1.23809,1.23811,1.23806,1.2381,15,0
2018.04.17 02:10,1.2381,1.2381,1.23801,1.23805,15,0
2018.04.17 02:11,1.23805,1.23806,1.238,1.238,13,0
2018.04.17 02:12,1.238,1.23801,1.238,1.23801,4,0
2018.04.17 02:13,1.23801,1.2382,1.23799,1.23813,42,0
2018.04.17 02:14,1.23813,1.23821,1.2381,1.23812,25,0
2018.04.17 02:15,1.23812,1.23812,1.23812,1.23812,1,0
2018.04.17 02:16,1.23812,1.23812,1.23793,1.23798,29,0
2018.04.17 02:17,1.238,1.23803,1.23793,1.23803,29,0
2018.04.17 02:18,1.23803,1.23803,1.23799,1.23799,4,0
2018.04.17 02:19,1.23799,1.23803,1.23799,1.23803,9,0
2018.04.17 02:20,1.23803,1.23809,1.23803,1.23809,12,0
2018.04.17 02:21,1.23809,1.23809,1.23804,1.23804,7,0
2018.04.17 02:22,1.23804,1.23804,1.23802,1.23804,5,0
2018.04.17 02:23,1.23804,1.23812,1.23804,1.23808,10,0
2018.04.17 02:24,1.23808,1.23808,1.23804,1.23805,6,0
2018.04.17 02:25,1.23805,1.23805,1.238,1.23803,8,0
2018.04.17 02:26,1.23803,1.23808,1.23803,1.23803,8,0
2018.04.17 02:27,1.23803,1.23803,1.23801,1.23801,3,0
2018.04.17 02:28,1.23801,1.23802,1.23801,1.23801,3,0
2018.04.17 02:29,1.23801,1.23804,1.238,1.23803,10,0
2018.04.17 02:30,1.23803,1.23805,1.23803,1.23805,3,0
2018.04.17 02:31,1.23805,1.23809,1.23805,1.23806,8,0
2018.04.17 02:32,1.23807,1.23809,1.23805,1.23805,10,0
2018.04.17 02:33,1.23805,1.23805,1.23803,1.23804,6,0
2018.04.17 02:34,1.23805,1.23805,1.23804,1.23804,10,0
2018.04.17 02:35,1.23804,1.23805,1.23804,1.23805,2,0
2018.04.17 02:36,1.23805,1.23805,1.23801,1.23803,9,0
2018.04.17 02:37,1.23803,1.23815,1.23803,1.23815,8,0
2018.04.17 02:38,1.23815,1.2382,1.23814,1.23816,10,0
2018.04.17 02:39,1.23816,1.23833,1.23815,1.23825,30,0
2018.04.17 02:40,1.23825,1.23831,1.23825,1.23831,16,0
2018.04.17 02:41,1.23831,1.23837,1.23831,1.23831,16,0
2018.04.17 02:42,1.23831,1.2384,1.23831,1.23836,39,0
2018.04.17 02:43,1.23836,1.23842,1.23833,1.23836,18,0
2018.04.17 02:44,1.23835,1.23835,1.2383,1.2383,18,0
2018.04.17 02:45,1.2383,1.2383,1.23825,1.23829,8,0
2018.04.17 02:46,1.23829,1.2383,1.23826,1.23826,10,0
2018.04.17 02:47,1.23829,1.23831,1.23826,1.2383,15,0
2018.04.17 02:48,1.23831,1.23836,1.2383,1.23836,15,0
2018.04.17 02:49,1.23836,1.23839,1.23835,1.23836,14,0
2018.04.17 02:50,1.23836,1.23836,1.23835,1.23836,3,0
2018.04.17 02:51,1.23836,1.23846,1.23836,1.23843,36,0
2018.04.17 02:52,1.23841,1.23841,1.2383,1.23831,5,0
2018.04.17 02:53,1.23831,1.23831,1.23826,1.23826,11,0
2018.04.17 02:54,1.23826,1.2383,1.23826,1.2383,5,0
2018.04.17 02:55,1.2383,1.23831,1.23827,1.23831,9,0
2018.04.17 02:56,1.23831,1.23846,1.23831,1.23846,30,0
2018.04.17 02:57,1.23846,1.23854,1.23842,1.23849,37,0
2018.04.17 02:58,1.23849,1.2385,1.23836,1.23836,30,0
2018.04.17 02:59,1.23836,1.23839,1.23836,1.23839,9,0
2018.04.17 03:00,1.23837,1.23846,1.23831,1.23846,57,0
2018.04.17 03:01,1.23846,1.23857,1.23846,1.23848,49,0
2018.04.17 03:02,1.23848,1.23851,1.23848,1.23851,7,0
2018.04.17 03:03,1.23851,1.23851,1.23842,1.23845,27,0
2018.04.17 03:04,1.23845,1.23851,1.23843,1.23845,24,0
2018.04.17 03:05,1.23845,1.23847,1.23834,1.23845,31,0
2018.04.17 03:06,1.23845,1.23848,1.23842,1.23842,25,0
2018.04.17 03:07,1.23842,1.23852,1.23842,1.23851,50,0
2018.04.17 03:08,1.23851,1.23853,1.23842,1.23842,35,0
2018.04.17 03:09,1.23842,1.23842,1.23827,1.23837,31,0
2018.04.17 03:10,1.23837,1.23846,1.23837,1.23845,21,0
2018.04.17 03:11,1.23845,1.23847,1.23845,1.23846,9,0
2018.04.17 03:12,1.23846,1.2385,1.23846,1.2385,5,0
2018.04.17 03:13,1.2385,1.23856,1.2385,1.23856,11,0
2018.04.17 03:14,1.23856,1.23856,1.23846,1.23846,17,0
2018.04.17 03:15,1.23846,1.23847,1.23846,1.23846,3,0
2018.04.17 03:16,1.23846,1.23847,1.23845,1.23846,7,0
2018.04.17 03:17,1.23846,1.23847,1.23846,1.23847,10,0
2018.04.17 03:18,1.23846,1.23847,1.23845,1.23845,7,0
2018.04.17 03:19,1.23845,1.23848,1.23843,1.23845,12,0
2018.04.17 03:20,1.23845,1.23845,1.23839,1.2384,17,0
2018.04.17 03:21,1.2384,1.23843,1.23836,1.23841,14,0
2018.04.17 03:22,1.23841,1.23841,1.23835,1.23837,12,0
2018.04.17 03:23,1.23837,1.2384,1.23835,1.23837,18,0
2018.04.17 03:24,1.23838,1.23845,1.23837,1.2384,17,0
2018.04.17 03:25,1.2384,1.23841,1.23839,1.23841,10,0
2018.04.17 03:26,1.23841,1.23845,1.23841,1.23841,11,0
2018.04.17 03:27,1.23841,1.23845,1.23841,1.23845,6,0
2018.04.17 03:28,1.23845,1.23847,1.23845,1.23847,2,0
2018.04.17 03:29,1.23847,1.23854,1.23847,1.23854,8,0
2018.04.17 03:30,1.23854,1.23854,1.23847,1.23849,11,0
2018.04.17 03:31,1.23849,1.23851,1.23841,1.23845,14,0
2018.04.17 03:32,1.23844,1.23844,1.2384,1.23841,6,0
2018.04.17 03:33,1.23841,1.23843,1.2384,1.23841,28,0
2018.04.17 03:34,1.23841,1.23846,1.23841,1.23846,7,0
2018.04.17 03:35,1.23846,1.23846,1.23846,1.23846,1,0
2018.04.17 03:36,1.23846,1.2385,1.23846,1.2385,4,0
2018.04.17 03:37,1.2385,1.2385,1.23845,1.23845,7,0
2018.04.17 03:38,1.23846,1.23856,1.23845,1.23855,18,0
2018.04.17 03:39,1.23855,1.23859,1.23848,1.2385,18,0
2018.04.17 03:40,1.2385,1.23855,1.2385,1.2385,9,0
2018.04.17 03:41,1.2385,1.23866,1.2385,1.23865,58,0
2018.04.17 03:42,1.23865,1.2387,1.23863,1.23866,19,0
2018.04.17 03:43,1.23866,1.23876,1.23862,1.23871,28,0
2018.04.17 03:44,1.23871,1.23871,1.23863,1.23867,21,0
2018.04.17 03:45,1.23867,1.23875,1.2386,1.2386,25,0
2018.04.17 03:46,1.2386,1.23861,1.23851,1.23851,24,0
2018.04.17 03:47,1.23851,1.23856,1.23851,1.23855,9,0
2018.04.17 03:48,1.23855,1.23855,1.2385,1.2385,4,0
2018.04.17 03:49,1.2385,1.2385,1.23839,1.2384,24,0
2018.04.17 03:50,1.2384,1.2384,1.23835,1.23836,15,0
2018.04.17 03:51,1.23839,1.23841,1.23836,1.23841,12,0
2018.04.17 03:52,1.23841,1.23854,1.23841,1.23852,20,0
2018.04.17 03:53,1.23852,1.23852,1.23851,1.23851,2,0
2018.04.17 03:54,1.23851,1.23852,1.23841,1.23845,44,0
2018.04.17 03:55,1.23845,1.23852,1.23843,1.23847,19,0
2018.04.17 03:56,1.23847,1.23847,1.2384,1.2384,5,0
2018.04.17 03:57,1.2384,1.2384,1.2384,1.2384,1,0
2018.04.17 03:58,1.2384,1.23841,1.23836,1.2384,17,0
2018.04.17 03:59,1.2384,1.2384,1.23828,1.23835,29,0
2018.04.17 04:00,1.23835,1.23851,1.23835,1.2385,31,0
2018.04.17 04:01,1.2385,1.23856,1.23847,1.23856,17,0
2018.04.17 04:02,1.23857,1.23868,1.23857,1.23864,23,0
2018.04.17 04:03,1.23864,1.23869,1.23861,1.23861,13,0
2018.04.17 04:04,1.23861,1.23871,1.23857,1.2387,43,0
2018.04.17 04:05,1.2387,1.23879,1.2387,1.23871,24,0
2018.04.17 04:06,1.23871,1.23871,1.23861,1.23863,13,0
2018.04.17 04:07,1.23863,1.23866,1.2386,1.2386,23,0
2018.04.17 04:08,1.2386,1.23861,1.2386,1.2386,5,0
2018.04.17 04:09,1.2386,1.2386,1.2385,1.2385,17,0
2018.04.17 04:10,1.2385,1.23855,1.2385,1.23855,3,0
2018.04.17 04:11,1.23855,1.23861,1.23855,1.23856,44,0
2018.04.17 04:12,1.23856,1.23856,1.23851,1.23851,13,0
2018.04.17 04:13,1.23851,1.23853,1.23849,1.2385,15,0
2018.04.17 04:14,1.2385,1.23852,1.23842,1.23845,39,0
2018.04.17 04:15,1.23845,1.23861,1.23845,1.23858,47,0
2018.04.17 04:16,1.23856,1.23856,1.23846,1.2385,18,0
2018.04.17 04:17,1.2385,1.23855,1.2385,1.23854,20,0
2018.04.17 04:18,1.23854,1.23856,1.23841,1.23844,26,0
2018.04.17 04:19,1.23844,1.23844,1.23841,1.23841,15,0
2018.04.17 04:20,1.23841,1.23852,1.23841,1.23851,13,0
2018.04.17 04:21,1.23851,1.23858,1.23851,1.23856,19,0
2018.04.17 04:22,1.23856,1.23868,1.23856,1.23867,20,0
2018.04.17 04:23,1.23867,1.23867,1.23861,1.23861,9,0
2018.04.17 04:24,1.23861,1.23866,1.23861,1.23861,10,0
2018.04.17 04:25,1.23861,1.23861,1.23845,1.23846,32,0
2018.04.17 04:26,1.23846,1.23846,1.23845,1.23845,2,0
2018.04.17 04:27,1.23845,1.23853,1.23845,1.23853,9,0
2018.04.17 04:28,1.23853,1.23857,1.23853,1.23856,4,0
2018.04.17 04:29,1.23856,1.23856,1.23853,1.23853,4,0
2018.04.17 04:30,1.23853,1.23855,1.23852,1.23854,8,0
2018.04.17 04:31,1.23854,1.23864,1.23854,1.23862,12,0
2018.04.17 04:32,1.23862,1.23862,1.23855,1.23856,9,0
2018.04.17 04:33,1.23856,1.23857,1.23856,1.23857,2,0
2018.04.17 04:34,1.23857,1.23857,1.23837,1.23841,40,0
2018.04.17 04:35,1.23841,1.23844,1.23839,1.2384,18,0
2018.04.17 04:36,1.2384,1.2384,1.23832,1.23835,23,0
2018.04.17 04:37,1.23835,1.23846,1.23835,1.23845,26,0
2018.04.17 04:38,1.23845,1.23848,1.23841,1.23841,14,0
2018.04.17 04:39,1.23841,1.23845,1.23835,1.23836,34,0
2018.04.17 04:40,1.23836,1.2384,1.23835,1.2384,15,0
2018.04.17 04:41,1.2384,1.23851,1.2384,1.23851,21,0
2018.04.17 04:42,1.23851,1.23851,1.23845,1.23846,8,0
2018.04.17 04:43,1.23846,1.23848,1.23825,1.23825,24,0
2018.04.17 04:44,1.23825,1.23831,1.23825,1.2383,41,0
2018.04.17 04:45,1.2383,1.23832,1.2382,1.2382,38,0
2018.04.17 04:46,1.2382,1.23824,1.2382,1.23821,9,0
2018.04.17 04:47,1.23821,1.23825,1.23811,1.23819,31,0
2018.04.17 04:48,1.23819,1.23823,1.23811,1.23811,35,0
2018.04.17 04:49,1.23811,1.23817,1.2381,1.23816,26,0
2018.04.17 04:50,1.23816,1.23825,1.23815,1.23815,28,0
2018.04.17 04:51,1.23815,1.23816,1.23807,1.23807,14,0
2018.04.17 04:52,1.23806,1.23806,1.23801,1.23805,20,0
2018.04.17 04:53,1.23805,1.23811,1.23805,1.23805,15,0
2018.04.17 04:54,1.23805,1.2381,1.23801,1.2381,27,0
2018.04.17 04:55,1.2381,1.23817,1.23808,1.23816,32,0
2018.04.17 04:56,1.23816,1.23816,1.2381,1.23812,12,0
2018.04.17 04:57,1.23812,1.2382,1.23812,1.2382,13,0
2018.04.17 04:58,1.2382,1.2382,1.23809,1.23809,8,0
2018.04.17 04:59,1.23809,1.23815,1.23806,1.23806,21,0
2018.04.17 05:00,1.23806,1.23809,1.23798,1.23799,31,0
2018.04.17 05:01,1.23799,1.23805,1.23799,1.23805,8,0
2018.04.17 05:02,1.23805,1.23805,1.23805,1.23805,1,0
2018.04.17 05:03,1.23805,1.23805,1.23788,1.23789,46,0
2018.04.17 05:04,1.23791,1.23793,1.2379,1.23792,12,0
2018.04.17 05:05,1.23792,1.23812,1.23791,1.23812,26,0
2018.04.17 05:06,1.23812,1.23812,1.23796,1.23796,10,0
2018.04.17 05:07,1.23796,1.23796,1.23785,1.23791,27,0
2018.04.17 05:08,1.23791,1.23791,1.23785,1.23785,8,0
2018.04.17 05:09,1.23785,1.23786,1.23774,1.23781,18,0
2018.04.17 05:10,1.23781,1.23788,1.23781,1.23788,16,0
2018.04.17 05:11,1.23788,1.23791,1.23787,1.2379,11,0
2018.04.17 05:12,1.2379,1.23796,1.2379,1.23796,9,0
2018.04.17 05:13,1.23796,1.23798,1.23796,1.23796,5,0
2018.04.17 05:14,1.23796,1.23796,1.23788,1.23795,20,0
2018.04.17 05:15,1.23795,1.23796,1.23787,1.23787,17,0
2018.04.17 05:16,1.23787,1.23787,1.23780,1.23785,20,0
2018.04.17 05:17,1.23785,1.23795,1.23776,1.23780,61,0
2018.04.17 05:18,1.23781,1.23782,1.23761,1.23761,71,0
2018.04.17 05:19,1.23760,1.23772,1.23757,1.23765,39,0
2018.04.17 05:20,1.23765,1.23777,1.23765,1.23776,29,0
2018.04.17 05:21,1.23776,1.23788,1.23776,1.23786,16,0
2018.04.17 05:22,1.23786,1.23790,1.23782,1.23789,15,0
2018.04.17 05:23,1.23789,1.23796,1.23789,1.23796,6,0
2018.04.17 05:24,1.23798,1.23810,1.23798,1.23800,22,0
2018.04.17 05:25,1.23800,1.23801,1.23791,1.23795,17,0
2018.04.17 05:26,1.23794,1.23797,1.23794,1.23796,13,0
2018.04.17 05:27,1.23796,1.23802,1.23795,1.23797,16,0
2018.04.17 05:28,1.23796,1.23799,1.23792,1.23796,27,0
2018.04.17 05:29,1.23796,1.23799,1.23794,1.23799,8,0
2018.04.17 05:30,1.23799,1.23803,1.23799,1.23800,8,0
2018.04.17 05:31,1.23800,1.23802,1.23800,1.23801,4,0
2018.04.17 05:32,1.23801,1.23809,1.23801,1.23806,10,0
2018.04.17 05:33,1.23806,1.23807,1.23802,1.23803,8,0
2018.04.17 05:34,1.23803,1.23803,1.23791,1.23791,15,0
2018.04.17 05:35,1.23791,1.23801,1.23789,1.23801,31,0
2018.04.17 05:36,1.23801,1.23805,1.23799,1.23805,10,0
2018.04.17 05:37,1.23805,1.23806,1.23805,1.23806,2,0
2018.04.17 05:38,1.23805,1.23809,1.23805,1.23807,6,0
2018.04.17 05:39,1.23807,1.23810,1.23802,1.23808,22,0
2018.04.17 05:40,1.23808,1.23809,1.23805,1.23806,7,0
2018.04.17 05:41,1.23806,1.23810,1.23798,1.23798,14,0
2018.04.17 05:42,1.23798,1.23801,1.23798,1.23800,4,0
2018.04.17 05:43,1.23800,1.23801,1.23792,1.23795,23,0
2018.04.17 05:44,1.23795,1.23797,1.23791,1.23797,8,0
2018.04.17 05:45,1.23797,1.23798,1.23792,1.23793,16,0
2018.04.17 05:46,1.23793,1.23797,1.23792,1.23797,18,0
2018.04.17 05:47,1.23797,1.23797,1.23793,1.23794,11,0
2018.04.17 05:48,1.23794,1.23798,1.23793,1.23798,6,0
2018.04.17 05:49,1.23798,1.23798,1.23794,1.23797,7,0
2018.04.17 05:50,1.23797,1.23802,1.23797,1.23798,9,0
2018.04.17 05:51,1.23798,1.23798,1.23796,1.23797,4,0
2018.04.17 05:52,1.23797,1.23798,1.23787,1.23787,13,0
2018.04.17 05:53,1.23787,1.23791,1.23787,1.23791,4,0
2018.04.17 05:54,1.23791,1.23796,1.23791,1.23795,7,0
2018.04.17 05:55,1.23795,1.23795,1.23795,1.23795,1,0
2018.04.17 05:56,1.23795,1.23804,1.23795,1.23803,12,0
2018.04.17 05:57,1.23803,1.23807,1.23797,1.23805,23,0
2018.04.17 05:58,1.23805,1.23807,1.23802,1.23802,6,0
2018.04.17 05:59,1.23802,1.23813,1.23796,1.23813,16,0
2018.04.17 06:00,1.23813,1.23822,1.23809,1.23822,52,0
2018.04.17 06:01,1.23822,1.23827,1.23822,1.23827,23,0
2018.04.17 06:02,1.23827,1.23837,1.23827,1.23834,50,0
2018.04.17 06:03,1.23834,1.23841,1.23834,1.23837,22,0
2018.04.17 06:04,1.23837,1.23840,1.23830,1.23833,31,0
2018.04.17 06:05,1.23833,1.23837,1.23808,1.23812,54,0
2018.04.17 06:06,1.23815,1.23818,1.23811,1.23812,56,0
2018.04.17 06:07,1.23812,1.23826,1.23811,1.23826,24,0
2018.04.17 06:08,1.23827,1.23830,1.23822,1.23823,21,0
2018.04.17 06:09,1.23823,1.23823,1.23818,1.23823,12,0
2018.04.17 06:10,1.23825,1.23827,1.23822,1.23825,16,0
2018.04.17 06:11,1.23824,1.23824,1.23818,1.23818,6,0
2018.04.17 06:12,1.23818,1.23827,1.23818,1.23827,11,0
2018.04.17 06:13,1.23827,1.23831,1.23826,1.23828,10,0
2018.04.17 06:14,1.23828,1.23828,1.23825,1.23828,6,0
2018.04.17 06:15,1.23827,1.23828,1.23819,1.23824,15,0
2018.04.17 06:16,1.23824,1.23824,1.23818,1.23822,9,0
2018.04.17 06:17,1.23822,1.23823,1.23818,1.23818,5,0
2018.04.17 06:18,1.23818,1.23818,1.23818,1.23818,1,0
2018.04.17 06:19,1.23818,1.23818,1.23796,1.23796,23,0
2018.04.17 06:20,1.23796,1.23803,1.23792,1.23803,18,0
2018.04.17 06:21,1.23803,1.23813,1.23803,1.23813,9,0
2018.04.17 06:22,1.23813,1.23815,1.23812,1.23813,13,0
2018.04.17 06:23,1.23813,1.23816,1.23812,1.23814,28,0
2018.04.17 06:24,1.23813,1.23816,1.23812,1.23816,8,0
2018.04.17 06:25,1.23816,1.23818,1.23811,1.23811,16,0
2018.04.17 06:26,1.23811,1.23811,1.23802,1.23807,29,0
2018.04.17 06:27,1.23807,1.23812,1.23802,1.23810,44,0
2018.04.17 06:28,1.23810,1.23810,1.23806,1.23808,22,0
2018.04.17 06:29,1.23808,1.23808,1.23806,1.23807,3,0
2018.04.17 06:30,1.23807,1.23807,1.23805,1.23807,8,0
2018.04.17 06:31,1.23807,1.23809,1.23806,1.23807,8,0
2018.04.17 06:32,1.23807,1.23811,1.23804,1.23805,16,0
2018.04.17 06:33,1.23805,1.23805,1.23800,1.23802,15,0
2018.04.17 06:34,1.23802,1.23802,1.23796,1.23797,7,0
2018.04.17 06:35,1.23797,1.23797,1.23796,1.23796,2,0
2018.04.17 06:36,1.23796,1.23797,1.23796,1.23797,4,0
2018.04.17 06:37,1.23797,1.23803,1.23797,1.23802,16,0
2018.04.17 06:38,1.23802,1.23802,1.23795,1.23801,13,0
2018.04.17 06:39,1.23801,1.23802,1.23796,1.23796,16,0
2018.04.17 06:40,1.23796,1.23806,1.23796,1.23804,16,0
2018.04.17 06:41,1.23804,1.23808,1.23798,1.23802,19,0
2018.04.17 06:42,1.23802,1.23802,1.23801,1.23802,5,0
2018.04.17 06:43,1.23804,1.23806,1.23788,1.23788,31,0
2018.04.17 06:44,1.23788,1.23802,1.23786,1.23801,14,0
2018.04.17 06:45,1.23801,1.23812,1.23801,1.23812,18,0
2018.04.17 06:46,1.23812,1.23817,1.23812,1.23816,8,0
2018.04.17 06:47,1.23816,1.23816,1.23808,1.23808,7,0
2018.04.17 06:48,1.23808,1.23810,1.23806,1.23806,7,0
2018.04.17 06:49,1.23806,1.23815,1.23806,1.23815,13,0
2018.04.17 06:50,1.23816,1.23816,1.23811,1.23812,6,0
2018.04.17 06:51,1.23812,1.23816,1.23812,1.23814,8,0
2018.04.17 06:52,1.23814,1.23814,1.23808,1.23808,4,0
2018.04.17 06:53,1.23808,1.23808,1.23807,1.23807,2,0
2018.04.17 06:54,1.23807,1.23807,1.23807,1.23807,1,0
2018.04.17 06:55,1.23807,1.23807,1.23806,1.23807,7,0
2018.04.17 06:56,1.23806,1.23807,1.23806,1.23806,3,0
2018.04.17 06:57,1.23806,1.23806,1.23806,1.23806,1,0
2018.04.17 06:58,1.23806,1.23807,1.23803,1.23806,11,0
2018.04.17 06:59,1.23806,1.23813,1.23806,1.23813,21,0
2018.04.17 07:00,1.23813,1.23813,1.23811,1.23811,3,0
2018.04.17 07:01,1.23811,1.23812,1.23807,1.23812,9,0
2018.04.17 07:02,1.23812,1.23828,1.23812,1.23820,18,0
2018.04.17 07:03,1.23820,1.23822,1.23817,1.23817,13,0
2018.04.17 07:04,1.23817,1.23821,1.23815,1.23815,16,0
2018.04.17 07:05,1.23815,1.23818,1.23815,1.23818,3,0
2018.04.17 07:06,1.23818,1.23824,1.23817,1.23823,11,0
2018.04.17 07:07,1.23823,1.23828,1.23820,1.23828,17,0
2018.04.17 07:08,1.23828,1.23845,1.23828,1.23839,26,0
2018.04.17 07:09,1.23839,1.23845,1.23839,1.23844,10,0
2018.04.17 07:10,1.23844,1.23847,1.23839,1.23844,13,0
2018.04.17 07:11,1.23844,1.23847,1.23844,1.23847,6,0
2018.04.17 07:12,1.23847,1.23848,1.23847,1.23847,3,0
2018.04.17 07:13,1.23847,1.23848,1.23844,1.23846,9,0
2018.04.17 07:14,1.23846,1.23848,1.23840,1.23846,14,0
2018.04.17 07:15,1.23846,1.23849,1.23846,1.23849,8,0
2018.04.17 07:16,1.23849,1.23864,1.23849,1.23859,24,0
2018.04.17 07:17,1.23859,1.23860,1.23855,1.23857,5,0
2018.04.17 07:18,1.23857,1.23860,1.23854,1.23859,18,0
2018.04.17 07:19,1.23859,1.23860,1.23852,1.23859,31,0
2018.04.17 07:20,1.23859,1.23859,1.23853,1.23854,12,0
2018.04.17 07:21,1.23854,1.23858,1.23851,1.23853,11,0
2018.04.17 07:22,1.23853,1.23853,1.23842,1.23843,11,0
2018.04.17 07:23,1.23843,1.23843,1.23842,1.23842,4,0
2018.04.17 07:24,1.23842,1.23842,1.23842,1.23842,1,0
2018.04.17 07:25,1.23841,1.23841,1.23832,1.23834,16,0
2018.04.17 07:26,1.23834,1.23844,1.23834,1.23844,8,0
2018.04.17 07:27,1.23844,1.23844,1.23843,1.23844,3,0
2018.04.17 07:28,1.23844,1.23848,1.23842,1.23844,13,0
2018.04.17 07:29,1.23844,1.23844,1.23843,1.23843,2,0
2018.04.17 07:30,1.23843,1.23843,1.23841,1.23842,6,0
2018.04.17 07:31,1.23842,1.23842,1.23832,1.23833,13,0
2018.04.17 07:32,1.23833,1.23836,1.23832,1.23832,7,0
2018.04.17 07:33,1.23832,1.23832,1.23832,1.23832,1,0
2018.04.17 07:34,1.23832,1.23838,1.23832,1.23838,5,0
2018.04.17 07:35,1.23838,1.23838,1.23838,1.23838,1,0
2018.04.17 07:36,1.23838,1.23840,1.23833,1.23833,8,0
2018.04.17 07:37,1.23833,1.23837,1.23833,1.23833,14,0
2018.04.17 07:38,1.23833,1.23833,1.23833,1.23833,1,0
2018.04.17 07:39,1.23833,1.23833,1.23833,1.23833,1,0
2018.04.17 07:40,1.23833,1.23833,1.23833,1.23833,1,0
2018.04.17 07:41,1.23836,1.23837,1.23823,1.23826,20,0
2018.04.17 07:42,1.23826,1.23827,1.23825,1.23827,9,0
2018.04.17 07:43,1.23827,1.23830,1.23827,1.23829,8,0
2018.04.17 07:44,1.23829,1.23829,1.23826,1.23827,5,0
2018.04.17 07:45,1.23827,1.23828,1.23827,1.23828,4,0
2018.04.17 07:46,1.23828,1.23830,1.23828,1.23829,9,0
2018.04.17 07:47,1.23829,1.23829,1.23819,1.23820,12,0
2018.04.17 07:48,1.23820,1.23820,1.23818,1.23818,5,0
2018.04.17 07:49,1.23818,1.23820,1.23815,1.23817,12,0
2018.04.17 07:50,1.23817,1.23820,1.23815,1.23818,16,0
2018.04.17 07:51,1.23818,1.23820,1.23816,1.23820,11,0
2018.04.17 07:52,1.23820,1.23820,1.23817,1.23817,12,0
2018.04.17 07:53,1.23818,1.23819,1.23817,1.23817,4,0
2018.04.17 07:54,1.23817,1.23818,1.23815,1.23818,10,0
2018.04.17 07:55,1.23818,1.23820,1.23815,1.23817,25,0
2018.04.17 07:56,1.23817,1.23819,1.23817,1.23819,5,0
2018.04.17 07:57,1.23819,1.23827,1.23819,1.23824,30,0
2018.04.17 07:58,1.23824,1.23824,1.23821,1.23824,18,0
2018.04.17 07:59,1.23824,1.23824,1.23823,1.23823,2,0
2018.04.17 08:00,1.23823,1.23834,1.23823,1.23828,18,0
2018.04.17 08:01,1.23828,1.23835,1.23828,1.23835,4,0
2018.04.17 08:02,1.23835,1.23835,1.23834,1.23835,7,0
2018.04.17 08:03,1.23835,1.23835,1.23828,1.23828,13,0
2018.04.17 08:04,1.23828,1.23828,1.23825,1.23827,6,0
2018.04.17 08:05,1.23827,1.23836,1.23825,1.23835,17,0
2018.04.17 08:06,1.23835,1.23835,1.23828,1.23832,42,0
2018.04.17 08:07,1.23832,1.23852,1.23832,1.23847,61,0
2018.04.17 08:08,1.23847,1.23853,1.23846,1.23853,27,0
2018.04.17 08:09,1.23853,1.23854,1.23839,1.23847,42,0
2018.04.17 08:10,1.23847,1.23850,1.23841,1.23841,11,0
2018.04.17 08:11,1.23841,1.23844,1.23840,1.23842,14,0
2018.04.17 08:12,1.23842,1.23845,1.23836,1.23842,17,0
2018.04.17 08:13,1.23842,1.23843,1.23838,1.23838,17,0
2018.04.17 08:14,1.23838,1.23845,1.23838,1.23845,15,0
2018.04.17 08:15,1.23845,1.23847,1.23842,1.23847,12,0
2018.04.17 08:16,1.23847,1.23847,1.23844,1.23844,7,0
2018.04.17 08:17,1.23844,1.23844,1.23832,1.23833,22,0
2018.04.17 08:18,1.23833,1.23833,1.23833,1.23833,1,0
2018.04.17 08:19,1.23833,1.23837,1.23831,1.23837,8,0
2018.04.17 08:20,1.23837,1.23854,1.23837,1.23852,23,0
2018.04.17 08:21,1.23852,1.23855,1.23839,1.23843,35,0
2018.04.17 08:22,1.23843,1.23847,1.23842,1.23844,13,0
2018.04.17 08:23,1.23844,1.23844,1.23842,1.23842,3,0
2018.04.17 08:24,1.23842,1.23842,1.23838,1.23839,7,0
2018.04.17 08:25,1.23839,1.23839,1.23839,1.23839,1,0
2018.04.17 08:26,1.23839,1.23845,1.23836,1.23844,17,0
2018.04.17 08:27,1.23844,1.23850,1.23844,1.23848,12,0
2018.04.17 08:28,1.23848,1.23852,1.23847,1.23848,20,0
2018.04.17 08:29,1.23848,1.23848,1.23840,1.23842,36,0
2018.04.17 08:30,1.23841,1.23841,1.23833,1.23838,19,0
2018.04.17 08:31,1.23838,1.23838,1.23828,1.23828,12,0
2018.04.17 08:32,1.23828,1.23828,1.23822,1.23823,8,0
2018.04.17 08:33,1.23823,1.23827,1.23823,1.23827,5,0
